,sku,style,skushortname,size,bin,zone,inv_bucket,soh,available_qty,commited_qty,picked_qty,hold_qty,unit_wac,inv_cost,sku_barcode,location,brand_name,uom
1528,HUXLEY-WOOD-12,HUXLEY-WOOD-12,Huxley-Wood-12,12/46,TC-R,SALZON2,good,50,50,0,0,0,9.6,480,8903144292350,Warehouse,Red Tape,Pcs
1529,HUXLEY-WOOD-7,HUXLEY-WOOD-7,Huxley-Wood-7,07/41,12.1,Saleable Zone,good,9,9,0,0,0,9.6,86.4,8903144292305,Warehouse,Red Tape,Pcs
1530,HUXLEY-WOOD-7,HUXLEY-WOOD-7,Huxley-Wood-7,07/41,TC-R,SALZON2,good,50,50,0,0,0,9.6,480,8903144292305,Warehouse,Red Tape,Pcs
1531,HUXLEY-WOOD-8,HUXLEY-WOOD-8,Huxley-Wood-8,08/42,TC-R,SALZON2,good,190,190,0,0,0,9.6,1824,8903144292312,Warehouse,Red Tape,Pcs
1532,HUXLEY-WOOD-9,HUXLEY-WOOD-9,Huxley-Wood-9,09/43,12.1,Saleable Zone,good,10,10,0,0,0,9.6,96,8903144292329,Warehouse,Red Tape,Pcs
1533,HUXLEY-WOOD-9,HUXLEY-WOOD-9,Huxley-Wood-9,09/43,TC-R,SALZON2,good,320,320,0,0,0,9.6,3072,8903144292329,Warehouse,Red Tape,Pcs
1534,IGGY-BROWN-10,IGGY-BROWN-10,Iggy-Brown-10,10/44,10.17,Saleable Zone,good,19,19,0,0,0,25,475,8907928281592,Warehouse,Off The Hook,Pcs
1535,IGGY-BROWN-10,IGGY-BROWN-10,Iggy-Brown-10,10/44,OTH-R,SALZON2,good,100,100,0,0,0,25,2500,8907928281592,Warehouse,Off The Hook,Pcs
1536,IGGY-BROWN-11,IGGY-BROWN-11,Iggy-Brown-11,11/45,10.17,Saleable Zone,good,16,16,0,0,0,25,400,8907928281585,Warehouse,Off The Hook,Pcs
1537,IGGY-BROWN-11,IGGY-BROWN-11,Iggy-Brown-11,11/45,OTH-R,SALZON2,good,57,57,0,0,0,25,1425,8907928281585,Warehouse,Off The Hook,Pcs
1538,IGGY-BROWN-12,IGGY-BROWN-12,Iggy-Brown-12,12/46,10.17,Saleable Zone,good,9,9,0,0,0,25,225,8907928281578,Warehouse,Off The Hook,Pcs
1539,IGGY-BROWN-12,IGGY-BROWN-12,Iggy-Brown-12,12/46,OTH-R,SALZON2,good,30,30,0,0,0,25,750,8907928281578,Warehouse,Off The Hook,Pcs
1540,IGGY-BROWN-7,IGGY-BROWN-7,Iggy-Brown-7,07/41,10.17,Saleable Zone,good,10,10,0,0,0,25,250,8907928281622,Warehouse,Off The Hook,Pcs
1541,IGGY-BROWN-7,IGGY-BROWN-7,Iggy-Brown-7,07/41,OTH-R,SALZON2,good,30,30,0,0,0,25,750,8907928281622,Warehouse,Off The Hook,Pcs
1542,IGGY-BROWN-8,IGGY-BROWN-8,Iggy-Brown-8,08/42,10.17,Saleable Zone,good,18,18,0,0,0,25,450,8907928281615,Warehouse,Off The Hook,Pcs
1543,IGGY-BROWN-8,IGGY-BROWN-8,Iggy-Brown-8,08/42,OTH-R,SALZON2,good,60,60,0,0,0,25,1500,8907928281615,Warehouse,Off The Hook,Pcs
1544,IGGY-BROWN-9,IGGY-BROWN-9,Iggy-Brown-9,09/43,10.17,Saleable Zone,good,27,27,0,0,0,25,675,8907928281608,Warehouse,Off The Hook,Pcs
1545,IGGY-BROWN-9,IGGY-BROWN-9,Iggy-Brown-9,09/43,OTH-R,SALZON2,good,100,100,0,0,0,25,2500,8907928281608,Warehouse,Off The Hook,Pcs
1546,JENKINS-B-MINK-SUEDE-1,JENKINS-B-MINK-SUEDE-1,Jenkins-B-Mink-Suede-1,01,NEW,Saleable Zone,good,10,10,0,0,0,11.72,117.2,8907928296152,Warehouse,Off The Hook,Pcs
1547,JENKINS-B-MINK-SUEDE-1,JENKINS-B-MINK-SUEDE-1,Jenkins-B-Mink-Suede-1,01,OTH-R,SALZON2,good,50,50,0,0,0,11.72,586,8907928296152,Warehouse,Off The Hook,Pcs
1548,JENKINS-B-MINK-SUEDE-12,JENKINS-B-MINK-SUEDE-12,Jenkins-B-Mink-Suede-12,12,NEW,Saleable Zone,good,10,10,0,0,0,11.72,117.2,8907928296138,Warehouse,Off The Hook,Pcs
1549,JENKINS-B-MINK-SUEDE-12,JENKINS-B-MINK-SUEDE-12,Jenkins-B-Mink-Suede-12,12,OTH-R,SALZON2,good,30,30,0,0,0,11.72,351.6,8907928296138,Warehouse,Off The Hook,Pcs
1550,JENKINS-B-MINK-SUEDE-13,JENKINS-B-MINK-SUEDE-13,Jenkins-B-Mink-Suede-13,13,NEW,Saleable Zone,good,10,10,0,0,0,11.72,117.2,8907928296145,Warehouse,Off The Hook,Pcs
1551,JENKINS-B-MINK-SUEDE-13,JENKINS-B-MINK-SUEDE-13,Jenkins-B-Mink-Suede-13,13,OTH-R,SALZON2,good,30,30,0,0,0,11.72,351.6,8907928296145,Warehouse,Off The Hook,Pcs
1552,JENKINS-B-MINK-SUEDE-2,JENKINS-B-MINK-SUEDE-2,Jenkins-B-Mink-Suede-2,02,NEW,Saleable Zone,good,10,10,0,0,0,11.72,117.2,8907928296169,Warehouse,Off The Hook,Pcs
1553,JENKINS-B-MINK-SUEDE-2,JENKINS-B-MINK-SUEDE-2,Jenkins-B-Mink-Suede-2,02,OTH-R,SALZON2,good,70,70,0,0,0,11.72,820.4,8907928296169,Warehouse,Off The Hook,Pcs
1554,JENKINS-B-MINK-SUEDE-3,JENKINS-B-MINK-SUEDE-3,Jenkins-B-Mink-Suede-3,03,NEW,Saleable Zone,good,10,10,0,0,0,11.72,117.2,8907928296176,Warehouse,Off The Hook,Pcs
1555,JENKINS-B-MINK-SUEDE-3,JENKINS-B-MINK-SUEDE-3,Jenkins-B-Mink-Suede-3,03,OTH-R,SALZON2,good,70,70,0,0,0,11.72,820.4,8907928296176,Warehouse,Off The Hook,Pcs
1556,JENKINS-B-MINK-SUEDE-4,JENKINS-B-MINK-SUEDE-4,Jenkins-B-Mink-Suede-4,04,NEW,Saleable Zone,good,10,10,0,0,0,11.72,117.2,8907928296183,Warehouse,Off The Hook,Pcs
1557,JENKINS-B-MINK-SUEDE-4,JENKINS-B-MINK-SUEDE-4,Jenkins-B-Mink-Suede-4,04,OTH-R,SALZON2,good,70,70,0,0,0,11.72,820.4,8907928296183,Warehouse,Off The Hook,Pcs
1558,JENKINS-B-MINK-SUEDE-5,JENKINS-B-MINK-SUEDE-5,Jenkins-B-Mink-Suede-5,05,NEW,Saleable Zone,good,12,12,0,0,0,11.72,140.64,8907928296190,Warehouse,Off The Hook,Pcs
1559,JENKINS-B-MINK-SUEDE-5,JENKINS-B-MINK-SUEDE-5,Jenkins-B-Mink-Suede-5,05,OTH-R,SALZON2,good,60,60,0,0,0,11.72,703.2,8907928296190,Warehouse,Off The Hook,Pcs
1560,JENKINS-B-MINK-SUEDE-6,JENKINS-B-MINK-SUEDE-6,Jenkins-B-Mink-Suede-6,06,NEW,Saleable Zone,good,10,10,0,0,0,11.72,117.2,8907928296206,Warehouse,Off The Hook,Pcs
1561,JENKINS-B-MINK-SUEDE-6,JENKINS-B-MINK-SUEDE-6,Jenkins-B-Mink-Suede-6,06,OTH-R,SALZON2,good,40,40,0,0,0,11.72,468.8,8907928296206,Warehouse,Off The Hook,Pcs
1562,JESMOND-BLACK-03,JESMOND-BLACK-03,Jesmond-Black-03,03,3.10,Saleable Zone,good,10,10,0,0,0,25,250,8907928274884,Warehouse,Off The Hook,Pcs
1563,JESMOND-BLACK-03.5,JESMOND-BLACK-03.5,Jesmond-Black-03.5,03.5,3.10,Saleable Zone,good,11,11,0,0,0,25,275,8907928274891,Warehouse,Off The Hook,Pcs
1564,JESMOND-BLACK-04.5,JESMOND-BLACK-04.5,Jesmond-Black-04.5,04.5,3.10,Saleable Zone,good,25,25,0,0,0,25,625,8907928274914,Warehouse,Off The Hook,Pcs
1565,JESMOND-BLACK-05,JESMOND-BLACK-05,Jesmond-Black-05,05,3.10,Saleable Zone,good,10,10,0,0,0,25,250,8907928274921,Warehouse,Off The Hook,Pcs
1566,JESMOND-BLACK-05.5,JESMOND-BLACK-05.5,Jesmond-Black-05.5,05.5,3.10,Saleable Zone,good,10,10,0,0,0,25,250,8907928274938,Warehouse,Off The Hook,Pcs
1567,JESMOND-BLACK-06,JESMOND-BLACK-06,Jesmond-Black-06,06,3.10,Saleable Zone,good,11,11,0,0,0,25,275,8907928274945,Warehouse,Off The Hook,Pcs
1568,JESMOND-BLACK-06.5,JESMOND-BLACK-06.5,Jesmond-Black-06.5,06.5,3.10,Saleable Zone,good,11,11,0,0,0,25,275,8907928274952,Warehouse,Off The Hook,Pcs
1569,JESMOND-BLACK-07,JESMOND-BLACK-07,Jesmond-Black-07,07,3.10,Saleable Zone,good,19,19,0,0,0,25,475,8907928274969,Warehouse,Off The Hook,Pcs
1570,JESMOND-BLACK-08,JESMOND-BLACK-08,Jesmond-Black-08,08,3.10,Saleable Zone,good,13,13,0,0,0,25,325,8907928274976,Warehouse,Off The Hook,Pcs
1571,JETHRO-BROWN-SUEDE-10,JETHRO-BROWN-SUEDE-10,Jethro-Brown-Suede-10,10,1.7,Saleable Zone,good,1,1,0,0,0,39.99,39.99,8907928286931,Warehouse,Off The Hook,Pcs
1572,JETHRO-BROWN-SUEDE-10,JETHRO-BROWN-SUEDE-10,Jethro-Brown-Suede-10,10,OTH-R,SALZON2,good,80,80,0,0,0,39.99,3199.2,8907928286931,Warehouse,Off The Hook,Pcs
1573,JETHRO-BROWN-SUEDE-11,JETHRO-BROWN-SUEDE-11,Jethro-Brown-Suede-11,11,1.7,Saleable Zone,good,1,1,0,0,0,39.99,39.99,8907928286924,Warehouse,Off The Hook,Pcs
1574,JETHRO-BROWN-SUEDE-11,JETHRO-BROWN-SUEDE-11,Jethro-Brown-Suede-11,11,OTH-R,SALZON2,good,40,40,0,0,0,39.99,1599.6,8907928286924,Warehouse,Off The Hook,Pcs
1575,JETHRO-BROWN-SUEDE-12,JETHRO-BROWN-SUEDE-12,Jethro-Brown-Suede-12,12,1.7,Saleable Zone,good,8,8,0,0,0,39.99,319.92,8907928286917,Warehouse,Off The Hook,Pcs
1576,JETHRO-BROWN-SUEDE-12,JETHRO-BROWN-SUEDE-12,Jethro-Brown-Suede-12,12,OTH-R,SALZON2,good,40,40,0,0,0,39.99,1599.6,8907928286917,Warehouse,Off The Hook,Pcs
1577,JETHRO-BROWN-SUEDE-7,JETHRO-BROWN-SUEDE-7,Jethro-Brown-Suede-7,07,1.7,Saleable Zone,good,4,4,0,0,0,39.99,159.96,8907928286962,Warehouse,Off The Hook,Pcs
